1227	22
1228	23
1229	26
1233	22
1234	29
1235	19
1236	28
1237	25
1238	36
1239	31
1244	21
1245	33
1246	29
1247	38
1248	27
1249	41
1255	29
1256	44
1257	27
1258	52
1259	31
1266	27
1267	23
1268	34
1269	34
1277	18
1278	19
1279	29
1288	20
1289	21
1299	22
1333	14
1334	17
1335	20
1336	23
1337	26
1338	31
1339	13
1344	22
1345	25
1346	34
1347	11
1348	18
1349	19
1355	18
1356	25
1357	18
1358	31
1359	26
1366	20
1367	29
1368	34
1369	14
1377	8
1378	7
1379	16
1388	7
1389	8
1399	8
1444	7
1445	18
1446	17
1447	4
1448	11
1449	4
1455	12
1456	17
1457	11
1458	14
1459	13
1466	20
1467	20
1468	0
1469	22
1477	7
1478	1
1479	0
1488	22
1489	1
1499	9
1555	8
1556	9
1557	20
1558	5
1559	5
1566	13
1567	16
1568	13
1569	5
1577	11
1578	1
1579	0
1588	8
1589	8
1599	8
1666	9
1667	10
1668	15
1669	6
1677	10
1678	11
1679	1
1688	13
1689	1
1699	9
1777	4
1778	3
1779	17
1788	3
1789	13
1799	13
1888	5
1889	3
1899	3
1999	4
2222	7
2223	13
2224	11
2225	17
2226	15
2227	17
2228	13
2229	21
2233	19
2234	17
2235	21
2236	23
2237	23
2238	31
2239	29
2244	11
2245	23
2246	17
2247	25
2248	19
2249	23
2255	23
2256	23
2257	10
2258	29
2259	20
2266	21
2267	25
2268	17
2269	27
2277	20
2278	17
2279	14
2288	19
2289	19
2299	12
2333	13
2334	24
2335	25
2336	26
2337	29
2338	38
2339	14
2344	23
2345	32
2346	27
2347	36
2348	25
2349	34
2355	27
2356	38
2357	26
2358	26
2359	23
2366	23
2367	34
2368	11
2369	32
2377	29
2378	22
2379	25
2388	23
2389	34
2399	11
2444	11
2445	25
2446	15
2447	27
2448	13
2449	29
2455	21
2456	29
2457	22
2458	23
2459	25
2466	17
2467	37
2468	17
2469	19
2477	34
2478	25
2479	26
2488	11
2489	27
2499	15
2555	14
2556	19
2557	18
2558	22
2559	31
2566	20
2567	17
2568	13
2569	28
2577	20
2578	21
2579	11
2588	25
2589	13
2599	20
2666	17
2667	23
2668	19
2669	13
2677	24
2678	30
2679	22
2688	17
2689	17
2699	16
2777	11
2778	19
2779	13
2788	26
2789	23
2799	18
2888	13
2889	22
2899	21
2999	13
3333	11
3334	17
3335	19
3336	13
3337	17
3338	13
3339	14
3344	18
3345	13
3346	29
3347	23
3348	14
3349	17
3355	14
3356	19
3357	14
3358	11
3359	17
3366	14
3367	26
3368	16
3369	13
3377	4
3378	11
3379	19
3388	11
3389	13
3399	14
3444	10
3445	22
3446	29
3447	30
3448	15
3449	31
3455	21
3456	43
3457	7
3458	18
3459	9
3466	17
3467	24
3468	17
3469	19
3477	5
3478	18
3479	13
3488	24
3489	22
3499	5
3555	11
3556	11
3557	12
3558	13
3559	14
3566	11
3567	13
3568	8
3569	20
3577	4
3578	21
3579	28
3588	6
3589	11
3599	4
3666	7
3667	6
3668	13
3669	10
3677	13
3678	0
3679	22
3688	5
3689	32
3699	22
3777	8
3778	1
3779	10
3788	1
3789	0
3799	16
3888	7
3889	1
3899	1
3999	8
4444	10
4445	13
4446	13
4447	1
4448	15
4449	1
4455	3
4456	21
4457	15
4458	17
4459	10
4466	19
4467	11
4468	17
4469	20
4477	3
4478	11
4479	11
4488	13
4489	13
4499	3
4555	7
4556	13
4557	5
4558	9
4559	7
4566	31
4567	30
4568	0
4569	9
4577	3
4578	18
4579	5
4588	13
4589	5
4599	3
4666	7
4667	6
4668	15
4669	11
4677	8
4678	0
4679	15
4688	13
4689	0
4699	5
4777	1
4778	6
4779	7
4788	8
4789	7
4799	8
4888	7
4889	8
4899	7
4999	1
5555	8
5556	13
5557	4
5558	1
5559	1
5566	3
5567	19
5568	16
5569	1
5577	8
5578	12
5579	4
5588	3
5589	4
5599	3
5666	8
5667	15
5668	6
5669	6
5677	17
5678	8
5679	0
5688	3
5689	15
5699	4
5777	8
5778	7
5779	7
5788	6
5789	0
5799	10
5888	1
5889	1
5899	1
5999	1
6666	9
6667	3
6668	5
6669	1
6677	3
6678	9
6679	8
6688	3
6689	7
6699	8
6777	9
6778	4
6779	7
6788	5
6789	6
6799	8
6888	9
6889	8
6899	7
6999	1
7777	4
7778	3
7779	4
7788	3
7789	4
7799	3
7888	3
7889	5
7899	4
7999	4
8888	5
8889	3
8899	3
8999	3
9999	4
11111	7
11112	10
11113	11
11114	14
11115	17
11116	20
11117	19
11118	22
11119	23
11122	11
11123	17
11124	19
11125	23
11126	27
11127	31
11128	29
11129	39
11133	22
11134	29
11135	34
11136	40
11137	37
11138	38
11139	42
11144	27
11145	33
11146	38
11147	38
11148	43
11149	52
11155	33
11156	44
11157	51
11158	52
11159	57
11166	27
11167	23
11168	67
11169	34
11177	18
11178	19
11179	29
11188	20
11189	21
11199	22
11222	17
11223	22
11224	29
11225	34
11226	40
11227	37
11228	43
11229	43
11233	29
11234	38
11235	43
11236	58
11237	53
11238	37
11239	65
11244	43
11245	53
11246	67
11247	67
11248	77
11249	58
11255	57
11256	76
11257	87
11258	53
11259	83
11266	52
11267	67
11268	68
11269	69
11277	67
11278	75
11279	38
11288	38
11289	93
11299	43
11333	34
11334	43
11335	38
11336	65
11337	46
11338	38
11339	41
11344	41
11345	53
11346	58
11347	61
11348	53
11349	67
11355	37
11356	52
11357	53
11358	68
11359	67
11366	43
11367	68
11368	69
11369	68
11377	37
11378	74
11379	55
11388	37
11389	58
11399	43
11444	26
11445	43
11446	58
11447	51
11448	54
11449	59
11455	52
11456	57
11457	58
11458	67
11459	68
11466	57
11467	74
11468	62
11469	69
11477	50
11478	49
11479	82
11488	46
11489	79
11499	52
11555	33
11556	46
11557	51
11558	57
11559	61
11566	57
11567	62
11568	67
11569	92
11577	67
11578	82
11579	71
11588	73
11589	73
11599	29
11666	22
11667	33
11668	31
11669	31
11677	24
11678	30
11679	82
11688	73
11689	43
11699	34
11777	11
11778	19
11779	43
11788	26
11789	30
11799	31
11888	13
11889	22
11899	21
11999	13
12222	19
12223	29
12224	27
12225	33
12226	39
12227	39
12228	43
12229	49
12233	41
12234	43
12235	46
12236	53
12237	59
12238	67
12239	78
12244	43
12245	53
12246	67
12247	67
12248	53
12249	59
12255	66
12256	87
12257	53
12258	67
12259	67
12266	53
12267	101
12268	69
12269	93
12277	59
12278	93
12279	87
12288	43
12289	115
12299	51
12333	41
12334	58
12335	53
12336	68
12337	67
12338	85
12339	68
12344	59
12345	76
12346	87
12347	101
12348	85
12349	123
12355	67
12356	71
12357	79
12358	92
12359	101
12366	82
12367	97
12368	116
12369	94
12377	107
12378	94
12379	103
12388	74
12389	114
12399	68
12444	43
12445	67
12446	62
12447	93
12448	75
12449	93
12455	67
12456	82
12457	86
12458	107
12459	101
12466	86
12467	101
12468	107
12469	123
12477	73
12478	95
12479	103
12488	87
12489	155
12499	97
12555	64
12556	83
12557	92
12558	94
12559	74
12566	86
12567	107
12568	131
12569	123
12577	111
12578	134
12579	141
12588	109
12589	145
12599	102
12666	56
12667	68
12668	75
12669	124
12677	74
12678	142
12679	145
12688	91
12689	161
12699	103
12777	38
12778	86
12779	136
12788	101
12789	147
12799	114
12888	43
12889	93
12899	38
12999	33
13333	32
13334	50
13335	52
13336	41
13337	58
13338	58
13339	41
13344	62
13345	79
13346	86
13347	61
13348	62
13349	103
13355	58
13356	79
13357	62
13358	73
13359	82
13366	62
13367	86
13368	82
13369	65
13377	76
13378	101
13379	100
13388	53
13389	83
13399	41
13444	38
13445	58
13446	101
13447	50
13448	42
13449	79
13455	91
13456	98
13457	97
13458	86
13459	118
13466	88
13467	134
13468	118
13469	79
13477	71
13478	131
13479	109
13488	74
13489	138
13499	86
13555	31
13556	83
13557	86
13558	74
13559	82
13566	86
13567	143
13568	107
13569	115
13577	79
13578	109
13579	122
13588	86
13589	131
13599	116
13666	52
13667	71
13668	76
13669	59
13677	109
13678	146
13679	104
13688	103
13689	107
13699	86
13777	26
13778	57
13779	94
13788	49
13789	113
13799	88
13888	34
13889	63
13899	73
13999	34
14444	22
14445	34
14446	47
14447	46
14448	46
14449	58
14455	47
14456	62
14457	94
14458	62
14459	79
14466	67
14467	82
14468	91
14469	92
14477	67
14478	69
14479	85
14488	51
14489	75
14499	51
14555	32
14556	41
14557	83
14558	79
14559	78
14566	74
14567	94
14568	94
14569	93
14577	86
14578	106
14579	91
14588	86
14589	118
14599	107
14666	57
14667	93
14668	83
14669	98
14677	43
14678	117
14679	103
14688	83
14689	134
14699	115
14777	55
14778	93
14779	102
14788	82
14789	121
14799	88
14888	38
14889	94
14899	47
14999	25
15555	13
15556	33
15557	63
15558	62
15559	52
15566	33
15567	80
15568	97
15569	67
15577	83
15578	94
15579	67
15588	67
15589	68
15599	69
15666	21
15667	57
15668	87
15669	67
15677	52
15678	111
15679	116
15688	68
15689	109
15699	86
15777	18
15778	74
15779	83
15788	85
15789	148
15799	127
15888	22
15889	81
15899	65
15999	24
16666	15
16667	32
16668	31
16669	29
16677	17
16678	59
16679	43
16688	67
16689	124
16699	23
16777	17
16778	18
16779	116
16788	38
16789	131
16799	74
16888	21
16889	92
16899	73
16999	23
17777	11
17778	19
17779	37
17788	19
17789	37
17799	29
17888	19
17889	21
17899	29
17999	22
18888	13
18889	21
18899	21
18999	21
19999	13
22222	11
22223	17
22224	19
22225	23
22226	19
22227	25
22228	23
22229	31
22233	25
22234	31
22235	41
22236	41
22237	37
22238	53
22239	59
22244	21
22245	33
22246	29
22247	47
22248	27
22249	49
22255	37
22256	47
22257	59
22258	61
22259	57
22266	29
22267	59
22268	39
22269	59
22277	61
22278	67
22279	75
22288	27
22289	59
22299	39
22333	37
22334	41
22335	59
22336	49
22337	68
22338	79
22339	41
22344	41
22345	49
22346	65
22347	71
22348	73
22349	89
22355	59
22356	71
22357	86
22358	71
22359	106
22366	41
22367	71
22368	79
22369	89
22377	83
22378	127
22379	113
22388	73
22389	121
22399	95
22444	23
22445	47
22446	31
22447	51
22448	39
22449	47
22455	59
22456	71
22457	81
22458	83
22459	107
22466	43
22467	61
22468	59
22469	71
22477	83
22478	81
22479	109
22488	43
22489	61
22499	60
22555	61
22556	71
22557	81
22558	97
22559	101
22566	83
22567	109
22568	73
22569	97
22577	94
22578	116
22579	111
22588	57
22589	119
22599	51
22666	47
22667	73
22668	37
22669	71
22677	97
22678	83
22679	131
22688	73
22689	95
22699	100
22777	34
22778	125
22779	94
22788	73
22789	109
22799	51
22888	43
22889	61
22899	60
22999	30
23333	31
23334	52
23335	53
23336	44
23337	55
23338	76
23339	61
23344	61
23345	89
23346	55
23347	106
23348	71
23349	121
23355	61
23356	76
23357	101
23358	97
23359	79
23366	61
23367	89
23368	79
23369	59
23377	79
23378	116
23379	97
23388	85
23389	86
23399	46
23444	41
23445	71
23446	65
23447	97
23448	73
23449	113
23455	91
23456	118
23457	109
23458	111
23459	134
23466	85
23467	125
23468	111
23469	121
23477	113
23478	121
23479	148
23488	85
23489	119
23499	89
23555	59
23556	94
23557	79
23558	116
23559	102
23566	116
23567	142
23568	167
23569	148
23577	123
23578	146
23579	131
23588	119
23589	172
23599	104
23666	49
23667	104
23668	71
23669	67
23677	118
23678	179
23679	85
23688	103
23689	109
23699	71
23777	71
23778	139
23779	148
23788	155
23789	146
23799	85
23888	79
23889	127
23899	65
23999	31
24444	21
24445	47
24446	39
24447	51
24448	37
24449	51
24455	71
24456	71
24457	111
24458	83
24459	133
24466	41
24467	61
24468	43
24469	83
24477	89
24478	83
24479	157
24488	39
24489	67
24499	101
24555	57
24556	91
24557	92
24558	97
24559	109
24566	83
24567	163
24568	103
24569	129
24577	106
24578	129
24579	134
24588	83
24589	133
24599	105
24666	53
24667	85
24668	61
24669	91
24677	103
24678	101
24679	159
24688	41
24689	115
24699	115
24777	73
24778	129
24779	101
24788	85
24789	181
24799	93
24888	43
24889	83
24899	120
24999	51
25555	29
25556	68
25557	76
25558	74
25559	71
25566	109
25567	116
25568	107
25569	124
25577	86
25578	109
25579	123
25588	109
25589	131
25599	102
25666	81
25667	122
25668	109
25669	116
25677	118
25678	139
25679	134
25688	97
25689	157
25699	71
25777	41
25778	118
25779	78
25788	129
25789	151
25799	120
25888	87
25889	145
25899	129
25999	33
26666	29
26667	94
26668	53
26669	59
26677	109
26678	99
26679	86
26688	69
26689	101
26699	68
26777	66
26778	79
26779	137
26788	99
26789	167
26799	95
26888	41
26889	111
26899	130
26999	44
27777	31
27778	67
27779	43
27788	75
27789	109
27799	66
27888	37
27889	106
27899	93
27999	39
28888	21
28889	43
28899	86
28999	30
29999	23
33333	14
33334	29
33335	34
33336	23
33337	26
33338	31
33339	22
33344	50
33345	71
33346	52
33347	47
33348	58
33349	59
33355	44
33356	37
33357	46
33358	59
33359	58
33366	31
33367	53
33368	58
33369	31
33377	44
33378	75
33379	55
33388	84
33389	55
33399	34
33444	34
33445	82
33446	61
33447	82
33448	46
33449	79
33455	89
33456	106
33457	97
33458	86
33459	97
33466	65
33467	89
33468	85
33469	53
33477	97
33478	110
33479	95
33488	71
33489	94
33499	56
33555	33
33556	83
33557	74
33558	61
33559	83
33566	58
33567	109
33568	103
33569	71
33577	74
33578	121
33579	94
33588	84
33589	89
33599	61
33666	44
33667	71
33668	77
33669	62
33677	86
33678	101
33679	59
33688	89
33689	106
33699	31
33777	34
33778	79
33779	92
33788	68
33789	91
33799	76
33888	38
33889	77
33899	58
33999	32
34444	22
34445	38
34446	51
34447	46
34448	62
34449	46
34455	86
34456	145
34457	116
34458	82
34459	98
34466	65
34467	111
34468	89
34469	107
34477	74
34478	102
34479	94
34488	55
34489	94
34499	106
34555	81
34556	134
34557	97
34558	98
34559	119
34566	106
34567	163
34568	167
34569	154
34577	113
34578	114
34579	145
34588	82
34589	122
34599	82
34666	47
34667	95
34668	73
34669	65
34677	120
34678	143
34679	158
34688	81
34689	115
34699	92
34777	64
34778	86
34779	115
34788	94
34789	106
34799	131
34888	41
34889	110
34899	113
34999	53
35555	24
35556	61
35557	74
35558	71
35559	46
35566	92
35567	107
35568	118
35569	89
35577	94
35578	91
35579	98
35588	93
35589	103
35599	106
35666	61
35667	107
35668	109
35669	74
35677	109
35678	158
35679	118
35688	92
35689	146
35699	101
35777	59
35778	111
35779	106
35788	116
35789	159
35799	127
35888	33
35889	113
35899	122
35999	34
36666	29
36667	71
36668	49
36669	49
36677	79
36678	166
36679	95
36688	71
36689	115
36699	41
36777	37
36778	124
36779	122
36788	146
36789	157
36799	82
36888	49
36889	95
36899	101
36999	31
37777	26
37778	50
37779	78
37788	55
37789	151
37799	104
37888	38
37889	102
37899	135
37999	26
38888	34
38889	43
38899	71
38999	43
39999	23
44444	22
44445	26
44446	17
44447	34
44448	21
44449	30
44455	18
44456	59
44457	58
44458	58
44459	38
44466	43
44467	57
44468	41
44469	69
44477	58
44478	62
44479	46
44488	27
44489	62
44499	42
44555	43
44556	57
44557	99
44558	86
44559	43
44566	71
44567	136
44568	97
44569	103
44577	102
44578	82
44579	94
44588	57
44589	106
44599	33
44666	57
44667	73
44668	59
44669	79
44677	109
44678	101
44679	151
44688	43
44689	83
44699	68
44777	51
44778	61
44779	68
44788	69
44789	110
44799	91
44888	21
44889	61
44899	102
44999	30
45555	17
45556	37
45557	74
45558	76
45559	23
45566	68
45567	124
45568	101
45569	62
45577	97
45578	121
45579	113
45588	83
45589	142
45599	48
45666	69
45667	106
45668	89
45669	106
45677	95
45678	193
45679	159
45688	73
45689	155
45699	122
45777	61
45778	131
45779	115
45788	106
45789	169
45799	102
45888	79
45889	94
45899	87
45999	39
46666	35
46667	81
46668	29
46669	68
46677	85
46678	97
46679	109
46688	37
46689	113
46699	79
46777	50
46778	131
46779	83
46788	111
46789	178
46799	131
46888	41
46889	95
46899	68
46999	47
47777	16
47778	65
47779	71
47788	94
47789	101
47799	110
47888	74
47889	106
47899	93
47999	51
48888	27
48889	83
48899	92
48999	38
49999	16
55555	13
55556	23
55557	26
55558	31
55559	22
55566	22
55567	68
55568	31
55569	32
55577	46
55578	79
55579	71
55588	71
55589	82
55599	28
55666	21
55667	57
55668	82
55669	67
55677	86
55678	71
55679	125
55688	52
55689	73
55699	33
55777	51
55778	92
55779	67
55788	100
55789	116
55799	67
55888	42
55889	58
55899	68
55999	42
56666	14
56667	26
56668	25
56669	64
56677	68
56678	106
56679	103
56688	73
56689	106
56699	70
56777	39
56778	107
56779	106
56788	92
56789	103
56799	94
56888	76
56889	109
56899	118
56999	37
57777	22
57778	64
57779	34
57788	57
57789	128
57799	38
57888	57
57889	73
57899	122
57999	48
58888	17
58889	29
58899	17
58999	25
59999	17
66666	15
66667	16
66668	23
66669	23
66677	10
66678	59
66679	37
66688	25
66689	83
66699	47
66777	16
66778	25
66779	29
66788	73
66789	97
66799	31
66888	17
66889	77
66899	67
66999	23
67777	16
67778	17
67779	25
67788	25
67789	94
67799	82
67888	29
67889	82
67899	121
67999	17
68888	19
68889	29
68899	42
68999	34
69999	10
77777	11
77778	12
77779	20
77788	11
77789	31
77799	13
77888	11
77889	27
77899	28
77999	19
78888	12
78889	13
78899	29
78999	21
79999	22
88888	13
88889	14
88899	5
88999	5
89999	12
99999	13
111111	10
111112	11
111113	17
111114	19
111115	23
111116	27
111117	31
111118	29
111119	39
111122	17
111123	22
111124	29
111125	34
111126	40
111127	37
111128	43
111129	43
111133	29
111134	38
111135	43
111136	58
111137	53
111138	58
111139	65
111144	43
111145	53
111146	67
111147	67
111148	77
111149	58
111155	57
111156	76
111157	87
111158	67
111159	83
111166	52
111167	67
111168	68
111169	75
111177	67
111178	75
111179	38
111188	38
111189	93
111199	43
111222	22
111223	29
111224	38
111225	43
111226	58
111227	53
111228	58
111229	65
111233	41
111234	43
111235	67
111236	67
111237	74
111238	77
111239	86
111244	58
111245	67
111246	82
111247	94
111248	106
111249	115
111255	82
111256	99
111257	114
111258	131
111259	142
111266	116
111267	115
111268	131
111269	137
111277	122
111278	149
111279	157
111288	93
111289	115
111299	113
111333	43
111334	58
111335	67
111336	82
111337	94
111338	86
111339	115
111344	77
111345	94
111346	117
111347	122
111348	139
111349	157
111355	67
111356	131
111357	149
111358	172
111359	173
111366	135
111367	116
111368	173
111369	194
111377	116
111378	157
111379	149
111388	116
111389	114
111399	124
111444	87
111445	107
111446	131
111447	122
111448	86
111449	101
111455	67
111456	82
111457	86
111458	107
111459	106
111466	86
111467	101
111468	107
111469	123
111477	115
111478	125
111479	114
111488	101
111489	155
111499	101
111555	68
111556	83
111557	92
111558	94
111559	106
111566	86
111567	107
111568	131
111569	123
111577	111
111578	134
111579	141
111588	142
111589	145
111599	122
111666	81
111667	68
111668	115
111669	124
111677	101
111678	142
111679	145
111688	131
111689	161
111699	131
111777	38
111778	86
111779	146
111788	131
111789	147
111799	138
111888	43
111889	93
111899	38
111999	33
112222	29
112223	41
112224	43
112225	53
112226	67
112227	67
112228	77
112229	86
112233	58
112234	67
112235	83
112236	101
112237	101
112238	116
112239	129
112244	77
112245	103
112246	123
112247	101
112248	115
112249	123
112255	87
112256	137
112257	123
112258	134
112259	149
112266	123
112267	151
112268	163
112269	172
112277	131
112278	157
112279	173
112288	172
112289	229
112299	193
112333	67
112334	86
112335	103
112336	131
112337	137
112338	131
112339	148
112344	131
112345	137
112346	173
112347	149
112348	173
112349	149
112355	137
112356	137
112357	157
112358	173
112359	194
112366	158
112367	178
112368	206
112369	211
112377	206
112378	205
112379	236
112388	274
112389	283
112399	202
112444	106
112445	131
112446	134
112447	157
112448	173
112449	194
112455	163
112456	206
112457	187
112458	212
112459	237
112466	202
112467	237
112468	262
112469	299
112477	129
112478	299
112479	173
112488	163
112489	173
112499	191
112555	164
112556	197
112557	232
112558	213
112559	212
112566	226
112567	283
112568	323
112569	338
112577	158
112578	213
112579	178
112588	202
112589	249
112599	212
112666	128
112667	226
112668	213
112669	201
112677	177
112678	213
112679	227
112688	163
112689	227
112699	201
112777	131
112778	157
112779	202
112788	187
112789	211
112799	211
112888	156
112889	173
112899	193
112999	113
113333	65
113334	86
113335	101
113336	86
113337	103
113338	113
113339	113
113344	118
113345	131
113346	155
113347	142
113348	149
113349	164
113355	131
113356	154
113357	158
113358	178
113359	199
113366	139
113367	194
113368	229
113369	122
113377	131
113378	205
113379	139
113388	229
113389	158
113399	139
113444	86
113445	149
113446	157
113447	173
113448	182
113449	199
113455	148
113456	173
113457	212
113458	229
113459	254
113466	202
113467	267
113468	299
113469	302
113477	254
113478	293
113479	326
113488	146
113489	347
113499	178
113555	137
113556	202
113557	187
113558	218
113559	277
113566	223
113567	268
113568	309
113569	338
113577	179
113578	262
113579	367
113588	271
113589	298
113599	223
113666	136
113667	278
113668	214
113669	227
113677	158
113678	261
113679	302
113688	229
113689	267
113699	232
113777	159
113778	194
113779	229
113788	268
113789	302
113799	275
113888	101
113889	253
113899	194
113999	122
114444	54
114445	122
114446	131
114447	153
114448	86
114449	114
114455	131
114456	158
114457	211
114458	214
114459	249
114466	202
114467	226
114468	247
114469	277
114477	149
114478	178
114479	317
114488	149
114489	190
114499	203
114555	137
114556	191
114557	218
114558	227
114559	214
114566	223
114567	251
114568	302
114569	317
114577	262
114578	349
114579	338
114588	349
114589	389
114599	254
114666	237
114667	303
114668	295
114669	303
114677	213
114678	410
114679	411
114688	370
114689	453
114699	371
114777	111
114778	269
114779	298
114788	298
114789	338
114799	167
114888	150
114889	173
114899	193
114999	97
115555	63
115556	73
115557	153
115558	124
115559	123
115566	141
115567	226
115568	262
115569	292
115577	122
115578	262
115579	197
115588	179
115589	338
115599	203
115666	98
115667	122
115668	346
115669	237
115677	149
115678	362
115679	398
115688	173
115689	454
115699	202
115777	123
115778	137
115779	339
115788	157
115789	381
115799	177
115888	137
115889	163
115899	169
115999	142
116666	51
116667	99
116668	117
116669	137
116677	117
116678	149
116679	142
116688	135
116689	157
116699	148
116777	66
116778	135
116779	158
116788	149
116789	212
116799	173
116888	101
116889	173
116899	187
116999	91
117777	31
117778	67
117779	145
117788	93
117789	155
117799	165
117888	37
117889	165
117899	179
117999	94
118888	29
118889	43
118899	86
118999	30
119999	23
122222	27
122223	43
122224	43
122225	53
122226	67
122227	67
122228	53
122229	59
122233	67
122234	67
122235	97
122236	89
122237	101
122238	115
122239	139
122244	75
122245	93
122246	115
122247	101
122248	103
122249	123
122255	113
122256	103
122257	123
122258	131
122259	149
122266	89
122267	137
122268	135
122269	173
122277	134
122278	157
122279	202
122288	117
122289	203
122299	206
122333	82
122334	103
122335	113
122336	137
122337	151
122338	172
122339	139
122344	131
122345	157
122346	163
122347	199
122348	173
122349	247
122355	166
122356	223
122357	158
122358	263
122359	229
122366	197
122367	283
122368	259
122369	239
122377	157
122378	257
122379	223
122388	229
122389	346
122399	229
122444	77
122445	134
122446	123
122447	149
122448	149
122449	191
122455	167
122456	197
122457	229
122458	183
122459	291
122466	163
122467	269
122468	171
122469	249
122477	221
122478	249
122479	283
122488	171
122489	249
122499	276
122555	143
122556	226
122557	193
122558	268
122559	239
122566	269
122567	311
122568	277
122569	346
122577	179
122578	373
122579	337
122588	271
122589	337
122599	219
122666	129
122667	201
122668	211
122669	277
122677	227
122678	269
122679	347
122688	211
122689	367
122699	278
122777	157
122778	262
122779	199
122788	277
122789	335
122799	219
122888	101
122889	229
122899	211
122999	204
123333	68
123334	130
123335	113
123336	122
123337	157
123338	158
123339	124
123344	157
123345	206
123346	173
123347	202
123348	233
123349	257
123355	187
123356	202
123357	233
123358	206
123359	292
123366	193
123367	205
123368	274
123369	233
123377	214
123378	281
123379	274
123388	293
123389	331
123399	184
123444	137
123445	202
123446	202
123447	233
123448	247
123449	298
123455	218
123456	284
123457	262
123458	347
123459	398
123466	278
123467	383
123468	415
123469	353
123477	257
123478	373
123479	447
123488	334
123489	461
123499	367
123555	214
123556	259
123557	311
123558	306
123559	326
123566	311
123567	367
123568	393
123569	389
123577	332
123578	426
123579	428
123588	409
123589	519
123599	356
123666	172
123667	388
123668	346
123669	386
123677	365
123678	524
123679	473
123688	439
123689	554
123699	281
123777	212
123778	263
123779	332
123788	502
123789	607
123799	347
123888	274
123889	346
123899	339
123999	256
124444	85
124445	173
124446	137
124447	201
124448	171
124449	185
124455	213
124456	262
124457	326
124458	346
124459	383
124466	173
124467	269
124468	247
124469	317
124477	277
124478	299
124479	347
124488	149
124489	339
124499	373
124555	157
124556	311
124557	327
124558	373
124559	303
124566	373
124567	453
124568	491
124569	496
124577	303
124578	534
124579	339
124588	393
124589	591
124599	381
124666	173
124667	355
124668	331
124669	454
124677	409
124678	485
124679	579
124688	299
124689	519
124699	586
124777	213
124778	262
124779	361
124788	373
124789	607
124799	383
124888	171
124889	347
124899	346
124999	267
125555	142
125556	223
125557	206
125558	269
125559	262
125566	267
125567	311
125568	409
125569	381
125577	292
125578	411
125579	356
125588	372
125589	478
125599	254
125666	272
125667	452
125668	403
125669	382
125677	381
125678	508
125679	613
125688	501
125689	739
125699	511
125777	179
125778	519
125779	274
125788	508
125789	601
125799	347
125888	347
125889	543
125899	461
125999	222
126666	118
126667	268
126668	247
126669	248
126677	226
126678	411
126679	452
126688	247
126689	499
126699	292
126777	213
126778	466
126779	491
126788	530
126789	724
126799	319
126888	163
126889	635
126899	394
126999	211
127777	67
127778	235
127779	262
127788	250
127789	299
127799	321
127888	172
127889	298
127899	337
127999	211
128888	85
128889	229
128899	203
128999	193
129999	103
133333	41
133334	103
133335	101
133336	92
133337	113
133338	115
133339	65
133344	122
133345	199
133346	178
133347	173
133348	202
133349	178
133355	107
133356	202
133357	244
133358	227
